sample_id,audio_path,stress_label,stress_level,speaker_id,split,language,assignment_id,recording_device,environment,transcript,notes
09a04Fd,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09a04Fd.wav,moderate,1,speaker_09,train,de,emodb_a04,studio,controlled,Heute abend koennte ich es ihm sagen.,emodb_emotion=happiness; variation=d
09a04La,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09a04La.wav,low,0,speaker_09,train,de,emodb_a04,studio,controlled,Heute abend koennte ich es ihm sagen.,emodb_emotion=boredom; variation=a
09a04Nb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09a04Nb.wav,low,0,speaker_09,train,de,emodb_a04,studio,controlled,Heute abend koennte ich es ihm sagen.,emodb_emotion=neutral; variation=b
09a04Wa,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09a04Wa.wav,severe,3,speaker_09,train,de,emodb_a04,studio,controlled,Heute abend koennte ich es ihm sagen.,emodb_emotion=anger; variation=a
09a05Ed,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09a05Ed.wav,high,2,speaker_09,train,de,emodb_a05,studio,controlled,Das schwarze Blatt Papier befindet sich da oben neben dem Holzstueck.,emodb_emotion=disgust; variation=d
09a05Lc,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09a05Lc.wav,low,0,speaker_09,train,de,emodb_a05,studio,controlled,Das schwarze Blatt Papier befindet sich da oben neben dem Holzstueck.,emodb_emotion=boredom; variation=c
09a05Nb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09a05Nb.wav,low,0,speaker_09,train,de,emodb_a05,studio,controlled,Das schwarze Blatt Papier befindet sich da oben neben dem Holzstueck.,emodb_emotion=neutral; variation=b
09a05Tb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09a05Tb.wav,moderate,1,speaker_09,train,de,emodb_a05,studio,controlled,Das schwarze Blatt Papier befindet sich da oben neben dem Holzstueck.,emodb_emotion=sadness; variation=b
09a05Wb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09a05Wb.wav,severe,3,speaker_09,train,de,emodb_a05,studio,controlled,Das schwarze Blatt Papier befindet sich da oben neben dem Holzstueck.,emodb_emotion=anger; variation=b
09a05Wc,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09a05Wc.wav,severe,3,speaker_09,train,de,emodb_a05,studio,controlled,Das schwarze Blatt Papier befindet sich da oben neben dem Holzstueck.,emodb_emotion=anger; variation=c
09a07Eb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09a07Eb.wav,high,2,speaker_09,train,de,emodb_a07,studio,controlled,In sieben Stunden wird es soweit sein.,emodb_emotion=disgust; variation=b
09a07Na,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09a07Na.wav,low,0,speaker_09,train,de,emodb_a07,studio,controlled,In sieben Stunden wird es soweit sein.,emodb_emotion=neutral; variation=a
09a07Ta,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09a07Ta.wav,moderate,1,speaker_09,train,de,emodb_a07,studio,controlled,In sieben Stunden wird es soweit sein.,emodb_emotion=sadness; variation=a
09a07Wb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09a07Wb.wav,severe,3,speaker_09,train,de,emodb_a07,studio,controlled,In sieben Stunden wird es soweit sein.,emodb_emotion=anger; variation=b
09a07Wd,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09a07Wd.wav,severe,3,speaker_09,train,de,emodb_a07,studio,controlled,In sieben Stunden wird es soweit sein.,emodb_emotion=anger; variation=d
09b01Ea,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09b01Ea.wav,high,2,speaker_09,train,de,emodb_b01,studio,controlled,"Was sind denn das fuer Tueten, die da unter dem Tisch stehen.",emodb_emotion=disgust; variation=a
09b01Na,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09b01Na.wav,low,0,speaker_09,train,de,emodb_b01,studio,controlled,"Was sind denn das fuer Tueten, die da unter dem Tisch stehen.",emodb_emotion=neutral; variation=a
09b01Wb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09b01Wb.wav,severe,3,speaker_09,train,de,emodb_b01,studio,controlled,"Was sind denn das fuer Tueten, die da unter dem Tisch stehen.",emodb_emotion=anger; variation=b
09b02Na,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09b02Na.wav,low,0,speaker_09,train,de,emodb_b02,studio,controlled,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,emodb_emotion=neutral; variation=a
09b02Tb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09b02Tb.wav,moderate,1,speaker_09,train,de,emodb_b02,studio,controlled,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,emodb_emotion=sadness; variation=b
09b02Wc,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09b02Wc.wav,severe,3,speaker_09,train,de,emodb_b02,studio,controlled,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,emodb_emotion=anger; variation=c
09b02Wd,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09b02Wd.wav,severe,3,speaker_09,train,de,emodb_b02,studio,controlled,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,emodb_emotion=anger; variation=d
09b03Ed,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09b03Ed.wav,high,2,speaker_09,train,de,emodb_b03,studio,controlled,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,emodb_emotion=disgust; variation=d
09b03Fa,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09b03Fa.wav,moderate,1,speaker_09,train,de,emodb_b03,studio,controlled,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,emodb_emotion=happiness; variation=a
09b03Fd,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09b03Fd.wav,moderate,1,speaker_09,train,de,emodb_b03,studio,controlled,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,emodb_emotion=happiness; variation=d
09b03Lb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09b03Lb.wav,low,0,speaker_09,train,de,emodb_b03,studio,controlled,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,emodb_emotion=boredom; variation=b
09b03Nb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09b03Nb.wav,low,0,speaker_09,train,de,emodb_b03,studio,controlled,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,emodb_emotion=neutral; variation=b
09b03Ta,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09b03Ta.wav,moderate,1,speaker_09,train,de,emodb_b03,studio,controlled,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,emodb_emotion=sadness; variation=a
09b03Wb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09b03Wb.wav,severe,3,speaker_09,train,de,emodb_b03,studio,controlled,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,emodb_emotion=anger; variation=b
09b09Ea,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09b09Ea.wav,high,2,speaker_09,train,de,emodb_b09,studio,controlled,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,emodb_emotion=disgust; variation=a
09b09Nd,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09b09Nd.wav,low,0,speaker_09,train,de,emodb_b09,studio,controlled,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,emodb_emotion=neutral; variation=d
09b09Wa,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09b09Wa.wav,severe,3,speaker_09,train,de,emodb_b09,studio,controlled,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,emodb_emotion=anger; variation=a
09b10Aa,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09b10Aa.wav,high,2,speaker_09,train,de,emodb_b10,studio,controlled,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",emodb_emotion=fear; variation=a
09b10Nd,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09b10Nd.wav,low,0,speaker_09,train,de,emodb_b10,studio,controlled,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",emodb_emotion=neutral; variation=d
09b10Wa,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/09b10Wa.wav,severe,3,speaker_09,train,de,emodb_b10,studio,controlled,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",emodb_emotion=anger; variation=a
10a01Ac,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10a01Ac.wav,high,2,speaker_10,train,de,emodb_a01,studio,controlled,Der Lappen liegt auf dem Eisschrank.,emodb_emotion=fear; variation=c
10a01Nb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10a01Nb.wav,low,0,speaker_10,train,de,emodb_a01,studio,controlled,Der Lappen liegt auf dem Eisschrank.,emodb_emotion=neutral; variation=b
10a01Wa,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10a01Wa.wav,severe,3,speaker_10,train,de,emodb_a01,studio,controlled,Der Lappen liegt auf dem Eisschrank.,emodb_emotion=anger; variation=a
10a02Ab,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10a02Ab.wav,high,2,speaker_10,train,de,emodb_a02,studio,controlled,Das will sie am Mittwoch abgeben.,emodb_emotion=fear; variation=b
10a02Fa,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10a02Fa.wav,moderate,1,speaker_10,train,de,emodb_a02,studio,controlled,Das will sie am Mittwoch abgeben.,emodb_emotion=happiness; variation=a
10a02Lb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10a02Lb.wav,low,0,speaker_10,train,de,emodb_a02,studio,controlled,Das will sie am Mittwoch abgeben.,emodb_emotion=boredom; variation=b
10a02Na,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10a02Na.wav,low,0,speaker_10,train,de,emodb_a02,studio,controlled,Das will sie am Mittwoch abgeben.,emodb_emotion=neutral; variation=a
10a02Wa,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10a02Wa.wav,severe,3,speaker_10,train,de,emodb_a02,studio,controlled,Das will sie am Mittwoch abgeben.,emodb_emotion=anger; variation=a
10a04Fd,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10a04Fd.wav,moderate,1,speaker_10,train,de,emodb_a04,studio,controlled,Heute abend koennte ich es ihm sagen.,emodb_emotion=happiness; variation=d
10a04Nb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10a04Nb.wav,low,0,speaker_10,train,de,emodb_a04,studio,controlled,Heute abend koennte ich es ihm sagen.,emodb_emotion=neutral; variation=b
10a04Wa,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10a04Wa.wav,severe,3,speaker_10,train,de,emodb_a04,studio,controlled,Heute abend koennte ich es ihm sagen.,emodb_emotion=anger; variation=a
10a04Wb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10a04Wb.wav,severe,3,speaker_10,train,de,emodb_a04,studio,controlled,Heute abend koennte ich es ihm sagen.,emodb_emotion=anger; variation=b
10a05Aa,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10a05Aa.wav,high,2,speaker_10,train,de,emodb_a05,studio,controlled,Das schwarze Blatt Papier befindet sich da oben neben dem Holzstueck.,emodb_emotion=fear; variation=a
10a05Ld,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10a05Ld.wav,low,0,speaker_10,train,de,emodb_a05,studio,controlled,Das schwarze Blatt Papier befindet sich da oben neben dem Holzstueck.,emodb_emotion=boredom; variation=d
10a05Tb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10a05Tb.wav,moderate,1,speaker_10,train,de,emodb_a05,studio,controlled,Das schwarze Blatt Papier befindet sich da oben neben dem Holzstueck.,emodb_emotion=sadness; variation=b
10a05Wb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10a05Wb.wav,severe,3,speaker_10,train,de,emodb_a05,studio,controlled,Das schwarze Blatt Papier befindet sich da oben neben dem Holzstueck.,emodb_emotion=anger; variation=b
10a07Aa,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10a07Aa.wav,high,2,speaker_10,train,de,emodb_a07,studio,controlled,In sieben Stunden wird es soweit sein.,emodb_emotion=fear; variation=a
10a07Ad,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10a07Ad.wav,high,2,speaker_10,train,de,emodb_a07,studio,controlled,In sieben Stunden wird es soweit sein.,emodb_emotion=fear; variation=d
10a07La,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10a07La.wav,low,0,speaker_10,train,de,emodb_a07,studio,controlled,In sieben Stunden wird es soweit sein.,emodb_emotion=boredom; variation=a
10a07Ta,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10a07Ta.wav,moderate,1,speaker_10,train,de,emodb_a07,studio,controlled,In sieben Stunden wird es soweit sein.,emodb_emotion=sadness; variation=a
10a07Wb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10a07Wb.wav,severe,3,speaker_10,train,de,emodb_a07,studio,controlled,In sieben Stunden wird es soweit sein.,emodb_emotion=anger; variation=b
10b01Aa,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10b01Aa.wav,high,2,speaker_10,train,de,emodb_b01,studio,controlled,"Was sind denn das fuer Tueten, die da unter dem Tisch stehen.",emodb_emotion=fear; variation=a
10b01Ea,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10b01Ea.wav,high,2,speaker_10,train,de,emodb_b01,studio,controlled,"Was sind denn das fuer Tueten, die da unter dem Tisch stehen.",emodb_emotion=disgust; variation=a
10b01Fa,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10b01Fa.wav,moderate,1,speaker_10,train,de,emodb_b01,studio,controlled,"Was sind denn das fuer Tueten, die da unter dem Tisch stehen.",emodb_emotion=happiness; variation=a
10b01Lb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10b01Lb.wav,low,0,speaker_10,train,de,emodb_b01,studio,controlled,"Was sind denn das fuer Tueten, die da unter dem Tisch stehen.",emodb_emotion=boredom; variation=b
10b02Aa,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10b02Aa.wav,high,2,speaker_10,train,de,emodb_b02,studio,controlled,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,emodb_emotion=fear; variation=a
10b02La,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10b02La.wav,low,0,speaker_10,train,de,emodb_b02,studio,controlled,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,emodb_emotion=boredom; variation=a
10b02Na,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10b02Na.wav,low,0,speaker_10,train,de,emodb_b02,studio,controlled,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,emodb_emotion=neutral; variation=a
10b02Wb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10b02Wb.wav,severe,3,speaker_10,train,de,emodb_b02,studio,controlled,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,emodb_emotion=anger; variation=b
10b03La,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10b03La.wav,low,0,speaker_10,train,de,emodb_b03,studio,controlled,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,emodb_emotion=boredom; variation=a
10b03Tb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10b03Tb.wav,moderate,1,speaker_10,train,de,emodb_b03,studio,controlled,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,emodb_emotion=sadness; variation=b
10b03Wb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10b03Wb.wav,severe,3,speaker_10,train,de,emodb_b03,studio,controlled,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,emodb_emotion=anger; variation=b
10b09Ad,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10b09Ad.wav,high,2,speaker_10,train,de,emodb_b09,studio,controlled,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,emodb_emotion=fear; variation=d
10b09Lb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10b09Lb.wav,low,0,speaker_10,train,de,emodb_b09,studio,controlled,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,emodb_emotion=boredom; variation=b
10b09Wb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10b09Wb.wav,severe,3,speaker_10,train,de,emodb_b09,studio,controlled,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,emodb_emotion=anger; variation=b
10b10Fc,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10b10Fc.wav,moderate,1,speaker_10,train,de,emodb_b10,studio,controlled,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",emodb_emotion=happiness; variation=c
10b10Lc,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10b10Lc.wav,low,0,speaker_10,train,de,emodb_b10,studio,controlled,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",emodb_emotion=boredom; variation=c
10b10Wa,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/10b10Wa.wav,severe,3,speaker_10,train,de,emodb_b10,studio,controlled,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",emodb_emotion=anger; variation=a
11a01Aa,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a01Aa.wav,high,2,speaker_11,train,de,emodb_a01,studio,controlled,Der Lappen liegt auf dem Eisschrank.,emodb_emotion=fear; variation=a
11a01Ab,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a01Ab.wav,high,2,speaker_11,train,de,emodb_a01,studio,controlled,Der Lappen liegt auf dem Eisschrank.,emodb_emotion=fear; variation=b
11a01Ld,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a01Ld.wav,low,0,speaker_11,train,de,emodb_a01,studio,controlled,Der Lappen liegt auf dem Eisschrank.,emodb_emotion=boredom; variation=d
11a01Nd,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a01Nd.wav,low,0,speaker_11,train,de,emodb_a01,studio,controlled,Der Lappen liegt auf dem Eisschrank.,emodb_emotion=neutral; variation=d
11a01Wc,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a01Wc.wav,severe,3,speaker_11,train,de,emodb_a01,studio,controlled,Der Lappen liegt auf dem Eisschrank.,emodb_emotion=anger; variation=c
11a02Ec,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a02Ec.wav,high,2,speaker_11,train,de,emodb_a02,studio,controlled,Das will sie am Mittwoch abgeben.,emodb_emotion=disgust; variation=c
11a02Fb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a02Fb.wav,moderate,1,speaker_11,train,de,emodb_a02,studio,controlled,Das will sie am Mittwoch abgeben.,emodb_emotion=happiness; variation=b
11a02Ld,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a02Ld.wav,low,0,speaker_11,train,de,emodb_a02,studio,controlled,Das will sie am Mittwoch abgeben.,emodb_emotion=boredom; variation=d
11a02Nc,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a02Nc.wav,low,0,speaker_11,train,de,emodb_a02,studio,controlled,Das will sie am Mittwoch abgeben.,emodb_emotion=neutral; variation=c
11a02Tc,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a02Tc.wav,moderate,1,speaker_11,train,de,emodb_a02,studio,controlled,Das will sie am Mittwoch abgeben.,emodb_emotion=sadness; variation=c
11a02Wc,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a02Wc.wav,severe,3,speaker_11,train,de,emodb_a02,studio,controlled,Das will sie am Mittwoch abgeben.,emodb_emotion=anger; variation=c
11a04Ac,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a04Ac.wav,high,2,speaker_11,train,de,emodb_a04,studio,controlled,Heute abend koennte ich es ihm sagen.,emodb_emotion=fear; variation=c
11a04Fd,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a04Fd.wav,moderate,1,speaker_11,train,de,emodb_a04,studio,controlled,Heute abend koennte ich es ihm sagen.,emodb_emotion=happiness; variation=d
11a04Nd,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a04Nd.wav,low,0,speaker_11,train,de,emodb_a04,studio,controlled,Heute abend koennte ich es ihm sagen.,emodb_emotion=neutral; variation=d
11a04Wc,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a04Wc.wav,severe,3,speaker_11,train,de,emodb_a04,studio,controlled,Heute abend koennte ich es ihm sagen.,emodb_emotion=anger; variation=c
11a05Ad,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a05Ad.wav,high,2,speaker_11,train,de,emodb_a05,studio,controlled,Das schwarze Blatt Papier befindet sich da oben neben dem Holzstueck.,emodb_emotion=fear; variation=d
11a05Fb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a05Fb.wav,moderate,1,speaker_11,train,de,emodb_a05,studio,controlled,Das schwarze Blatt Papier befindet sich da oben neben dem Holzstueck.,emodb_emotion=happiness; variation=b
11a05Fc,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a05Fc.wav,moderate,1,speaker_11,train,de,emodb_a05,studio,controlled,Das schwarze Blatt Papier befindet sich da oben neben dem Holzstueck.,emodb_emotion=happiness; variation=c
11a05Lc,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a05Lc.wav,low,0,speaker_11,train,de,emodb_a05,studio,controlled,Das schwarze Blatt Papier befindet sich da oben neben dem Holzstueck.,emodb_emotion=boredom; variation=c
11a05Na,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a05Na.wav,low,0,speaker_11,train,de,emodb_a05,studio,controlled,Das schwarze Blatt Papier befindet sich da oben neben dem Holzstueck.,emodb_emotion=neutral; variation=a
11a05Td,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a05Td.wav,moderate,1,speaker_11,train,de,emodb_a05,studio,controlled,Das schwarze Blatt Papier befindet sich da oben neben dem Holzstueck.,emodb_emotion=sadness; variation=d
11a05Wd,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a05Wd.wav,severe,3,speaker_11,train,de,emodb_a05,studio,controlled,Das schwarze Blatt Papier befindet sich da oben neben dem Holzstueck.,emodb_emotion=anger; variation=d
11a07Ac,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a07Ac.wav,high,2,speaker_11,train,de,emodb_a07,studio,controlled,In sieben Stunden wird es soweit sein.,emodb_emotion=fear; variation=c
11a07Ld,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a07Ld.wav,low,0,speaker_11,train,de,emodb_a07,studio,controlled,In sieben Stunden wird es soweit sein.,emodb_emotion=boredom; variation=d
11a07Ta,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a07Ta.wav,moderate,1,speaker_11,train,de,emodb_a07,studio,controlled,In sieben Stunden wird es soweit sein.,emodb_emotion=sadness; variation=a
11a07Wc,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11a07Wc.wav,severe,3,speaker_11,train,de,emodb_a07,studio,controlled,In sieben Stunden wird es soweit sein.,emodb_emotion=anger; variation=c
11b01Ab,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11b01Ab.wav,high,2,speaker_11,train,de,emodb_b01,studio,controlled,"Was sind denn das fuer Tueten, die da unter dem Tisch stehen.",emodb_emotion=fear; variation=b
11b01Eb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11b01Eb.wav,high,2,speaker_11,train,de,emodb_b01,studio,controlled,"Was sind denn das fuer Tueten, die da unter dem Tisch stehen.",emodb_emotion=disgust; variation=b
11b01Fc,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11b01Fc.wav,moderate,1,speaker_11,train,de,emodb_b01,studio,controlled,"Was sind denn das fuer Tueten, die da unter dem Tisch stehen.",emodb_emotion=happiness; variation=c
11b01Lb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11b01Lb.wav,low,0,speaker_11,train,de,emodb_b01,studio,controlled,"Was sind denn das fuer Tueten, die da unter dem Tisch stehen.",emodb_emotion=boredom; variation=b
11b01Nc,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11b01Nc.wav,low,0,speaker_11,train,de,emodb_b01,studio,controlled,"Was sind denn das fuer Tueten, die da unter dem Tisch stehen.",emodb_emotion=neutral; variation=c
11b01Wd,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11b01Wd.wav,severe,3,speaker_11,train,de,emodb_b01,studio,controlled,"Was sind denn das fuer Tueten, die da unter dem Tisch stehen.",emodb_emotion=anger; variation=d
11b02Ab,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11b02Ab.wav,high,2,speaker_11,train,de,emodb_b02,studio,controlled,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,emodb_emotion=fear; variation=b
11b02Fd,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11b02Fd.wav,moderate,1,speaker_11,train,de,emodb_b02,studio,controlled,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,emodb_emotion=happiness; variation=d
11b02Na,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11b02Na.wav,low,0,speaker_11,train,de,emodb_b02,studio,controlled,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,emodb_emotion=neutral; variation=a
11b02Td,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11b02Td.wav,moderate,1,speaker_11,train,de,emodb_b02,studio,controlled,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,emodb_emotion=sadness; variation=d
11b02Wb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11b02Wb.wav,severe,3,speaker_11,train,de,emodb_b02,studio,controlled,Sie haben es gerade hochgetragen und jetzt gehen sie wieder runter.,emodb_emotion=anger; variation=b
11b03Fc,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11b03Fc.wav,moderate,1,speaker_11,train,de,emodb_b03,studio,controlled,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,emodb_emotion=happiness; variation=c
11b03Lc,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11b03Lc.wav,low,0,speaker_11,train,de,emodb_b03,studio,controlled,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,emodb_emotion=boredom; variation=c
11b03Nb,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11b03Nb.wav,low,0,speaker_11,train,de,emodb_b03,studio,controlled,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,emodb_emotion=neutral; variation=b
11b03Td,C:/Project/AI-STRESS-DETECTOR/data/public/emodb/wav/11b03Td.wav,moderate,1,speaker_11,train,de,emodb_b03,studio,controlled,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,emodb_emotion=sadness; variation=d
