sample_id,audio_path,resolved_audio_path,stress_label,stress_level,speaker_id,split,language,assignment_id,recording_device,environment,transcript,notes,duration_sec,rms_mean,rms_std,rms_p90,zcr_mean,zcr_std,centroid_mean,centroid_std,bandwidth_mean,bandwidth_std,rolloff_mean,rolloff_std,flatness_mean,flatness_std,mfcc_01_mean,mfcc_02_mean,mfcc_03_mean,mfcc_04_mean,mfcc_05_mean,mfcc_06_mean,mfcc_07_mean,mfcc_08_mean,mfcc_09_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_01_std,mfcc_02_std,mfcc_03_std,mfcc_04_std,mfcc_05_std,mfcc_06_std,mfcc_07_std,mfcc_08_std,mfcc_09_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,mfcc_delta_01_mean,mfcc_delta_02_mean,mfcc_delta_03_mean,mfcc_delta_04_mean,mfcc_delta_05_mean,mfcc_delta_06_mean,mfcc_delta_07_mean,mfcc_delta_08_mean,mfcc_delta_09_mean,mfcc_delta_10_mean,mfcc_delta_11_mean,mfcc_delta_12_mean,mfcc_delta_13_mean,mfcc_delta_01_std,mfcc_delta_02_std,mfcc_delta_03_std,mfcc_delta_04_std,mfcc_delta_05_std,mfcc_delta_06_std,mfcc_delta_07_std,mfcc_delta_08_std,mfcc_delta_09_std,mfcc_delta_10_std,mfcc_delta_11_std,mfcc_delta_12_std,mfcc_delta_13_std,pitch_mean,pitch_std,pitch_range,pitched_frame_ratio,jitter_local,shimmer_local,pause_ratio,voiced_ratio,voiced_rms_mean,voiced_rms_std,speech_turns_per_sec,energy_drift
03-01-01-01-01-01-01,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_01/03-01-01-01-01-01-01.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_01\03-01-01-01-01-01-01.wav,low,0,actor_01,train,en,ravdess_statement_01,studio,controlled,Kids are talking by the door.,ravdess_emotion=neutral; intensity=normal; repetition=01,3.3033125,0.05185674875974655,0.08574892580509186,0.17566147446632385,0.07337704016137905,0.10339376226088984,1855.9601611081612,1461.4783391816145,1533.2986098828944,902.1427817720127,3467.8048780487807,2623.8972245219998,0.3894129693508148,0.3224877119064331,-52.310035705566406,7.649978160858154,1.7314509153366089,2.3579046726226807,1.2066224813461304,0.34821563959121704,0.41210848093032837,0.029399150982499123,0.3490353226661682,1.1128300428390503,0.6043123602867126,1.0481616258621216,0.07505002617835999,39.742774963378906,7.137362480163574,2.201111078262329,2.289027690887451,1.837024211883545,1.9063018560409546,1.748021125793457,1.760684609413147,1.4375767707824707,1.2081263065338135,1.1292202472686768,1.1761181354522705,1.3668346405029297,-0.025216544046998024,-0.0014039365341886878,-0.003113612998276949,0.005348385777324438,0.0031324801966547966,-0.0020657326094806194,0.004091201815754175,0.0016522218938916922,0.0007374482811428607,0.0014818391064181924,0.0025858806911855936,0.00033586708013899624,0.001619903021492064,7.4528069496154785,1.338822841644287,0.9625519514083862,0.7412182092666626,0.7120152711868286,0.685907244682312,0.6757343411445618,0.6135156154632568,0.5614781379699707,0.543306827545166,0.5202034115791321,0.4801420569419861,0.4516882598400116,145.25136547531193,54.26322678052783,265.16007532956684,0.2073170731707317,0.22471871986442307,0.24141016602516174,0.6189024390243902,0.38109756097560976,0.13455456495285034,0.09072944521903992,0.30272642990937126,-0.008779879659414291
03-01-07-02-02-01-12,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_12/03-01-07-02-02-01-12.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_12\03-01-07-02-02-01-12.wav,severe,3,actor_12,train,en,ravdess_statement_02,studio,controlled,Dogs are sitting by the door.,ravdess_emotion=disgust; intensity=strong; repetition=01,4.20425,0.0758090391755104,0.10635311901569366,0.25242194533348083,0.18273554700147496,0.21419780005401373,2166.4860296560196,1447.9021868067487,1725.2303773437447,606.0501855067819,3910.813397129187,2259.301625722596,0.36668795347213745,0.22662024199962616,-34.94523620605469,7.3478240966796875,-0.42516088485717773,1.1350739002227783,-0.979289710521698,-0.41201382875442505,-1.58525812625885,-0.45814353227615356,0.848902702331543,-0.9002145528793335,-0.1775803118944168,-0.6617276668548584,-0.25434210896492004,27.530563354492188,6.409944534301758,5.030345916748047,3.2149739265441895,3.2468008995056152,2.619692087173462,2.6253857612609863,1.7864956855773926,1.6418179273605347,2.075791120529175,1.2777458429336548,1.639122724533081,1.2570756673812866,0.027509251609444618,0.012236043810844421,-0.0006334793288260698,-0.003699475433677435,-0.0036685182712972164,-0.0010132333263754845,0.0004908936098217964,0.000925992673728615,0.0008576842956244946,-0.0006705653504468501,0.0038667875342071056,-0.0011053826892748475,0.00215218891389668,4.009928226470947,1.2884107828140259,0.9644410610198975,0.7321487665176392,0.7057143449783325,0.6229836344718933,0.6176139116287231,0.49986031651496887,0.5488336086273193,0.50990229845047,0.5344271659851074,0.493858277797699,0.4496215879917145,239.63969327946356,58.26339975493002,255.55555555555554,0.4019138755980861,0.06800483607772244,0.15850867331027985,0.5047846889952153,0.49521531100478466,0.14971548318862915,0.1095292791724205,0.7135636558244633,0.024754270911216736
03-01-07-02-02-02-12,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_12/03-01-07-02-02-02-12.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_12\03-01-07-02-02-02-12.wav,severe,3,actor_12,train,en,ravdess_statement_02,studio,controlled,Dogs are sitting by the door.,ravdess_emotion=disgust; intensity=strong; repetition=02,3.9706875,0.05278827250003815,0.07208459824323654,0.1569213569164276,0.16820532343517022,0.18455865842522204,2279.228082750628,1235.45629322559,1853.7513108024548,477.37077399613025,4290.835443037975,1865.724432081359,0.4361095428466797,0.2343289852142334,-36.489044189453125,7.724682331085205,-0.8563075065612793,0.4382264316082001,-1.098479151725769,-0.6450490951538086,-1.5163710117340088,-1.5584564208984375,-0.13173098862171173,-1.199809193611145,-0.15538586676120758,-1.00619375705719,-0.60971999168396,23.926986694335938,5.9973883628845215,4.017281532287598,2.708277940750122,3.0127201080322266,2.561258316040039,2.3275058269500732,2.0646719932556152,1.5369560718536377,1.7228145599365234,1.2214010953903198,1.4447166919708252,1.070402979850769,-0.014035710133612156,-0.004165482707321644,0.005913868546485901,-0.0010264456504955888,0.00431671692058444,0.00962701067328453,0.009487204253673553,0.0023843790404498577,0.004050509072840214,0.0014948174357414246,-0.0014186131302267313,0.001966204261407256,0.00038075627526268363,2.2295711040496826,1.2870186567306519,0.9252469539642334,0.6664795875549316,0.6391127109527588,0.6298255324363708,0.5534704327583313,0.5258516669273376,0.4829123318195343,0.47998180985450745,0.5310882329940796,0.4534844160079956,0.4433170557022095,250.27823775526753,49.99473570613586,171.7171717171717,0.4151898734177215,0.028199726137094778,0.1499975472688675,0.5341772151898734,0.46582278481012657,0.11105351895093918,0.06914721429347992,0.7555366671388771,0.033560704439878464
03-01-08-01-01-01-12,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_12/03-01-08-01-01-01-12.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_12\03-01-08-01-01-01-12.wav,moderate,1,actor_12,train,en,ravdess_statement_01,studio,controlled,Kids are talking by the door.,ravdess_emotion=surprised; intensity=normal; repetition=01,3.536875,0.05125447362661362,0.07321883738040924,0.16854973137378693,0.11243307131465025,0.1005975019449328,2052.173556176873,1041.2490863357748,1786.6728473816866,710.5509388966622,4053.409090909091,2099.7537119449144,0.44201037287712097,0.2685554325580597,-42.42141342163086,7.831474781036377,-0.2670956552028656,1.4779853820800781,-0.47987988591194153,-0.21831221878528595,-0.8583791851997375,-0.6982924938201904,0.13086511194705963,-0.5799209475517273,0.0482594333589077,-0.4841518700122833,-0.10703372210264206,31.645204544067383,5.854846477508545,3.2584736347198486,2.8880786895751953,2.6591477394104004,2.525362491607666,2.408569097518921,1.8423504829406738,1.6034728288650513,1.729415774345398,1.3996185064315796,1.610167384147644,1.1936980485916138,0.21775780618190765,0.005026409402489662,-0.010087469592690468,-0.010505493730306625,-0.010481512174010277,-0.004343383479863405,-0.009268763475120068,-0.012539229355752468,-0.010879026725888252,-0.012715157121419907,-0.0068891895934939384,-0.005686740856617689,-0.008382387459278107,4.967537879943848,1.4216200113296509,0.995796799659729,0.7501398921012878,0.7609226703643799,0.6914060115814209,0.6769095659255981,0.5525475144386292,0.5428867340087891,0.5304567217826843,0.4754441976547241,0.49093589186668396,0.4846636950969696,233.34810111829282,61.280052519433696,250.98039215686273,0.3721590909090909,0.05935148785001569,0.20748503506183624,0.5653409090909092,0.4346590909090909,0.11680477112531662,0.06874464452266693,0.5654709312599399,0.008464183658361435
03-01-08-01-01-02-12,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_12/03-01-08-01-01-02-12.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_12\03-01-08-01-01-02-12.wav,moderate,1,actor_12,train,en,ravdess_statement_01,studio,controlled,Kids are talking by the door.,ravdess_emotion=surprised; intensity=normal; repetition=02,3.637,0.0597933866083622,0.09451482445001602,0.21020275354385376,0.08893781414863124,0.10031485768769523,1658.6772145403065,1066.1132772910978,1630.9182507871215,826.5817247878883,3466.961325966851,2197.0020114427125,0.36365562677383423,0.2543950080871582,-45.12821960449219,8.126730918884277,0.7499111294746399,1.8237873315811157,0.433079332113266,0.37211036682128906,0.05435736104846001,-0.13386601209640503,0.5955541133880615,0.17659661173820496,0.5534700751304626,0.24105596542358398,0.6195914149284363,36.3415641784668,5.838662147521973,3.3618106842041016,2.953068733215332,2.4946513175964355,2.4352779388427734,2.2158477306365967,2.1203224658966064,1.6356419324874878,1.7243473529815674,1.3749659061431885,1.5699313879013062,1.2954967021942139,0.006963055580854416,0.007287106942385435,-0.005342445336282253,-0.012851889245212078,-0.009002994745969772,-0.0063993968069553375,0.0006278391228988767,-0.0012853186344727874,-0.004259816370904446,-0.007727296091616154,0.00204463885165751,0.005394844803959131,0.0027585625648498535,3.643033981323242,1.2426458597183228,0.8948574662208557,0.7165073752403259,0.6110637187957764,0.5863561034202576,0.5577659606933594,0.5856325626373291,0.4742836356163025,0.4830915033817291,0.4517453908920288,0.45891377329826355,0.4396325945854187,230.68408629943428,60.98245897137596,203.17460317460316,0.3425414364640884,0.08230219198193015,0.21639037132263184,0.574585635359116,0.425414364640884,0.13878855109214783,0.1006450355052948,0.5499037668408029,0.01122359186410904
03-01-08-01-02-01-12,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_12/03-01-08-01-02-01-12.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_12\03-01-08-01-02-01-12.wav,moderate,1,actor_12,train,en,ravdess_statement_02,studio,controlled,Dogs are sitting by the door.,ravdess_emotion=surprised; intensity=normal; repetition=01,3.5035,0.07246530055999756,0.11111012101173401,0.271087110042572,0.10874888370351166,0.11968754035096829,2137.0845117294784,1212.1546830006973,1802.8604032420653,730.780882219334,4199.885057471264,2212.986744563962,0.4555155336856842,0.2906002402305603,-42.88621520996094,7.721513271331787,0.13793936371803284,1.3735072612762451,-0.30929601192474365,0.10805180668830872,-0.8920114636421204,-0.5434622168540955,-0.11973194777965546,-0.44335344433784485,0.1954880654811859,-0.5011518597602844,-0.2346900850534439,34.2850456237793,5.337184906005859,3.533290147781372,2.16214656829834,2.6951141357421875,1.9493913650512695,2.4133005142211914,1.8971537351608276,1.4321280717849731,1.7409157752990723,1.1354663372039795,1.6014831066131592,1.031903624534607,0.0540977343916893,0.01328261662274599,0.0020813941955566406,0.0005951325292699039,-0.0005427955184131861,-0.0006890282966196537,0.001410102006047964,-0.005056249909102917,-0.007826377637684345,-0.004422886297106743,-1.6967798728728667e-05,0.0014602987794205546,-0.00020492487237788737,5.316824913024902,1.2128623723983765,0.9247135519981384,0.7123525738716125,0.7155166864395142,0.5561907291412354,0.6604750752449036,0.5474157333374023,0.47686102986335754,0.47984856367111206,0.4683455228805542,0.46850043535232544,0.4043212831020355,216.56287722262755,40.177583775821404,212.69841269841268,0.35919540229885055,0.04144522493636194,0.1900559812784195,0.5948275862068966,0.4051724137931034,0.1776389330625534,0.10893067717552185,0.2854288568574283,0.05060632526874542
03-01-08-01-02-02-12,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_12/03-01-08-01-02-02-12.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_12\03-01-08-01-02-02-12.wav,moderate,1,actor_12,train,en,ravdess_statement_02,studio,controlled,Dogs are sitting by the door.,ravdess_emotion=surprised; intensity=normal; repetition=02,3.603625,0.06800609827041626,0.09638167917728424,0.23231476545333862,0.13191498298819676,0.13372655472962056,2357.5312683217417,1102.5409088989566,1950.6041565521496,536.9818259884673,4543.91061452514,1937.174211311706,0.4922574758529663,0.2601287364959717,-38.201271057128906,7.7759552001953125,-0.08299881964921951,0.7797161340713501,-0.9401518106460571,-0.36990246176719666,-1.6463936567306519,-1.2196979522705078,-0.5880379676818848,-0.8895517587661743,0.004063243977725506,-1.171230673789978,-0.66217041015625,27.099428176879883,5.305891513824463,3.4914073944091797,2.356398582458496,2.833404064178467,2.225105047225952,2.3768956661224365,1.635603904724121,1.4135665893554688,1.5996030569076538,1.0751798152923584,1.5508694648742676,0.9534940719604492,0.06987794488668442,0.013656489551067352,0.005278720520436764,0.0013141338713467121,0.002486777724698186,0.010187542997300625,0.0017634916584938765,-0.0007327798521146178,-0.0027591348625719547,-0.0014878071378916502,-0.0014677919680252671,-0.0008996804826892912,-0.002616739133372903,3.765899419784546,1.3662725687026978,0.9561715722084045,0.6757949590682983,0.6865842342376709,0.6073364615440369,0.669264018535614,0.5270756483078003,0.5031591057777405,0.46077442169189453,0.454696387052536,0.4522022604942322,0.46643441915512085,239.27680312613666,47.12566376552991,192.48628113127904,0.39664804469273746,0.03032194912887541,0.17808815836906433,0.5698324022346368,0.4301675977653631,0.15711244940757751,0.08750353753566742,0.2774983523535329,0.038372378796339035
03-01-08-02-01-01-12,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_12/03-01-08-02-01-01-12.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_12\03-01-08-02-01-01-12.wav,high,2,actor_12,train,en,ravdess_statement_01,studio,controlled,Kids are talking by the door.,ravdess_emotion=surprised; intensity=strong; repetition=01,3.7036875,0.06460312753915787,0.09747684001922607,0.2310999482870102,0.13307725836329953,0.10801530939349162,1781.3301783234251,995.3396553741958,1611.5158394327452,743.0040683209456,3515.6521739130435,2047.984854918008,0.3825162947177887,0.25096067786216736,-42.26420974731445,7.760180950164795,-0.5160332322120667,1.345072865486145,-0.30030757188796997,0.003984119743108749,-1.048697829246521,-0.0693901926279068,0.4035258889198303,0.09903072565793991,0.24699164927005768,-0.21598215401172638,0.2800530195236206,35.97755432128906,4.666625499725342,3.4165027141571045,3.1792924404144287,2.8676578998565674,2.524205446243286,2.6324827671051025,2.034788131713867,1.6065713167190552,1.841875672340393,1.4839062690734863,1.7873400449752808,1.3505960702896118,0.1460559070110321,0.006646487861871719,0.0045027281157672405,-0.004815116059035063,-0.010858706198632717,-0.009439797140657902,-0.009830313734710217,-0.006298390217125416,-0.008679302409291267,-0.008540846407413483,-0.00695672444999218,-0.01167058665305376,-0.003308519721031189,3.6930227279663086,1.3249166011810303,0.932188093662262,0.7299651503562927,0.6555432081222534,0.6398991346359253,0.6176785826683044,0.5722615122795105,0.5053183436393738,0.5563774704933167,0.509495735168457,0.4795559346675873,0.47589847445487976,253.88268653030016,61.58525103092167,197.13971397139713,0.3641304347826087,0.0670956405311274,0.22054247558116913,0.5652173913043479,0.43478260869565216,0.14679871499538422,0.09943050146102905,0.810003543765504,0.029092937707901
03-01-08-02-01-02-12,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_12/03-01-08-02-01-02-12.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_12\03-01-08-02-01-02-12.wav,high,2,actor_12,train,en,ravdess_statement_01,studio,controlled,Kids are talking by the door.,ravdess_emotion=surprised; intensity=strong; repetition=02,3.7370625,0.057608358561992645,0.08084388077259064,0.18552683293819427,0.13597838682728328,0.09386125105528142,2198.6517249616404,897.2281727134582,1869.6444216127456,564.1087055479893,4264.94623655914,1868.062433425074,0.46244072914123535,0.2492167204618454,-39.691165924072266,6.65953254699707,-1.1373544931411743,0.9764278531074524,-1.1185216903686523,-0.598926842212677,-1.4757777452468872,-0.7217341661453247,-0.22282326221466064,-0.4039933681488037,-0.2847459316253662,-0.639718770980835,0.06506243348121643,29.403003692626953,4.929544925689697,3.4620120525360107,3.417288064956665,2.8483424186706543,2.4003918170928955,2.5052649974823,1.9179185628890991,1.529992699623108,1.6740388870239258,1.29715895652771,1.9766291379928589,1.3137052059173584,0.01788886822760105,0.0026014952454715967,-0.005048656836152077,-0.006666491739451885,-0.005315129645168781,-0.0036278937477618456,0.002867175731807947,-0.003244539722800255,-0.006853363011032343,0.000878317398019135,0.0021031033247709274,0.003685416653752327,0.0004992584581486881,3.9993319511413574,1.293014407157898,0.948875367641449,0.7576601505279541,0.6840721368789673,0.629240870475769,0.7076677680015564,0.5792526006698608,0.5376871824264526,0.5160685181617737,0.5345547795295715,0.5425465703010559,0.4825410842895508,252.77190552545773,47.44512675170674,260.3174603174603,0.3951612903225806,0.0703563930680295,0.20403026044368744,0.5510752688172043,0.4489247311827957,0.12686507403850555,0.07646142691373825,0.535179703309752,0.018011469393968582
03-01-08-02-02-01-12,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_12/03-01-08-02-02-01-12.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_12\03-01-08-02-02-01-12.wav,high,2,actor_12,train,en,ravdess_statement_02,studio,controlled,Dogs are sitting by the door.,ravdess_emotion=surprised; intensity=strong; repetition=01,3.7370625,0.06062554940581322,0.08962243050336838,0.19067947566509247,0.14550489126040908,0.16432174958183365,2305.1530584519,1195.764051268199,1921.7607924224483,613.6809366930495,4407.5268817204305,2147.130946877906,0.4641727805137634,0.25454604625701904,-39.65393829345703,8.039767265319824,0.3221278190612793,1.1184700727462769,-0.7998227477073669,-0.625956118106842,-1.0127782821655273,-0.7670267820358276,0.3469708263874054,-0.8253311514854431,-0.12835578620433807,-0.46343451738357544,-0.19242548942565918,26.448705673217773,6.587027072906494,3.8764894008636475,3.3165524005889893,2.786390542984009,2.323275327682495,2.1948657035827637,1.822019100189209,1.3800609111785889,1.7055906057357788,1.2029860019683838,1.5909955501556396,1.1844338178634644,0.06222374364733696,0.019610365852713585,-0.000991182285360992,-0.0036613992415368557,0.0034993612207472324,0.006042507477104664,0.004861305933445692,0.0038831266574561596,0.0019483133219182491,-0.0005309479311108589,-0.007468413095921278,-0.004704400431364775,0.005021398887038231,3.388171434402466,1.5327093601226807,1.0545698404312134,0.768444299697876,0.7437894940376282,0.6404167413711548,0.6510286927223206,0.5638949275016785,0.5364460349082947,0.487119197845459,0.5186657905578613,0.4553016424179077,0.45165586471557617,236.47558135414,48.29553962657523,221.1017740429505,0.3951612903225806,0.05262823995521007,0.1900934875011444,0.5456989247311828,0.4543010752688172,0.13225345313549042,0.09094095230102539,0.802769554964628,0.006243303418159485
03-01-08-02-02-02-12,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_12/03-01-08-02-02-02-12.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_12\03-01-08-02-02-02-12.wav,high,2,actor_12,train,en,ravdess_statement_02,studio,controlled,Dogs are sitting by the door.,ravdess_emotion=surprised; intensity=strong; repetition=02,3.670375,0.05271579325199127,0.0812620222568512,0.19725756347179413,0.14670237236927935,0.15871103621842195,2228.6470501053936,1270.0028568265207,1816.8363724247808,687.8931684246761,4165.1506849315065,2260.2072378691228,0.45307040214538574,0.27522748708724976,-44.243858337402344,7.1097187995910645,-0.19242310523986816,0.4163554012775421,-0.8346848487854004,-0.7943171858787537,-1.3174097537994385,-1.032606601715088,0.05064591020345688,-1.0485390424728394,-0.4476402699947357,-0.924407958984375,-0.4664982259273529,32.16490173339844,5.519418716430664,3.6164679527282715,3.014775514602661,2.607697010040283,2.482844352722168,2.276201009750366,2.0589146614074707,1.5436992645263672,1.6242005825042725,1.2284449338912964,1.623522400856018,1.123575210571289,0.14504660665988922,0.008761607110500336,-0.0037451430689543486,-0.0020521581172943115,0.00027781969401985407,-0.004526323638856411,-0.002022313419729471,-0.004657883197069168,-0.008449957706034184,-0.008507141843438148,-0.00745130842551589,-0.005200741346925497,-0.006251140031963587,2.8589885234832764,1.3276375532150269,0.9441898465156555,0.7296570539474487,0.6525364518165588,0.5969107151031494,0.595841646194458,0.5371943116188049,0.4764428436756134,0.4659765958786011,0.4385016858577728,0.4442465305328369,0.4376394748687744,253.66710275412356,67.1241513722735,223.32415059687787,0.3726027397260274,0.08299957929308124,0.1864447444677353,0.5753424657534247,0.4246575342465753,0.1225881278514862,0.08396052569150925,1.0898068998399346,0.02440035715699196
03-01-01-01-01-01-13,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-01-01-01-01-13.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_13\03-01-01-01-01-01-13.wav,low,0,actor_13,train,en,ravdess_statement_01,studio,controlled,Kids are talking by the door.,ravdess_emotion=neutral; intensity=normal; repetition=01,3.169875,0.04169750586152077,0.07365714758634567,0.1439950168132782,0.05835222978080121,0.06791872845452337,2191.0764880400416,1226.2419119978556,1884.1768945878239,741.9812600076615,4325.841269841269,2386.339198114034,0.4909137189388275,0.30630195140838623,-46.61269760131836,8.113677978515625,1.1563701629638672,1.8559647798538208,0.9071678519248962,0.3292291462421417,0.21344149112701416,0.011648171581327915,0.27015700936317444,0.7443108558654785,-0.024484992027282715,0.6265401244163513,0.0020895458292216063,28.429033279418945,7.680513381958008,2.4028878211975098,2.2970001697540283,1.7740503549575806,1.743600845336914,1.5026334524154663,1.4911717176437378,1.0509392023086548,1.151352882385254,1.0420575141906738,1.0864554643630981,1.0829955339431763,0.00396701879799366,0.0031956953462213278,0.006857999134808779,0.004762696102261543,0.001011112704873085,-0.0031054739374667406,-0.0014487531734630466,0.0006351512856781483,0.005782677326351404,0.0023515685461461544,0.0016318457201123238,0.008402812294661999,0.007354780100286007,8.387197494506836,1.3908981084823608,1.0066725015640259,0.763558566570282,0.6777480244636536,0.6441114544868469,0.5694413185119629,0.5567659735679626,0.5329464077949524,0.539705216884613,0.4729977548122406,0.5192400813102722,0.43307268619537354,169.5394662908634,68.12379267511048,254.25883549453346,0.25396825396825395,0.2866429478246401,0.21950021386146545,0.6349206349206349,0.36507936507936506,0.11217712610960007,0.08379572629928589,0.31546985291218105,-0.008902903646230698
03-01-01-01-01-02-13,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-01-01-01-02-13.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_13\03-01-01-01-01-02-13.wav,low,0,actor_13,train,en,ravdess_statement_01,studio,controlled,Kids are talking by the door.,ravdess_emotion=neutral; intensity=normal; repetition=02,3.2031875,0.03856793791055679,0.06573481857776642,0.13411857187747955,0.07024637064359011,0.0737496267945095,2274.3373903034076,1216.8710927320917,1941.4236503766956,689.9719082022789,4411.9496855345915,2369.7619438298925,0.5072314143180847,0.2994787096977234,-45.983760833740234,8.246016502380371,1.4797391891479492,1.5238596200942993,0.8115204572677612,0.3228898346424103,0.015142728574573994,0.06025702878832817,0.3551321029663086,0.8474013805389404,-0.07783064246177673,0.7347733378410339,-0.00876114796847105,25.774484634399414,7.7723283767700195,2.237295627593994,2.491670846939087,1.8156355619430542,1.7019206285476685,1.5571578741073608,1.4089136123657227,1.0436326265335083,1.139377236366272,1.0899691581726074,1.018089771270752,1.093450903892517,0.009997242130339146,-0.004671749193221331,0.005991367623209953,0.004882662557065487,0.002353911055251956,0.0024631188716739416,0.00041682313894852996,0.004409044981002808,0.00588899664580822,0.003319860901683569,0.004106507636606693,0.007529441732913256,0.000189745202078484,7.1021728515625,1.4484492540359497,0.9781591296195984,0.9328590631484985,0.7319760322570801,0.7495052218437195,0.6088973879814148,0.5639554262161255,0.5423652529716492,0.5159854888916016,0.4731610119342804,0.4955911636352539,0.4438069462776184,175.75563622965257,67.47439123431859,244.44444444444443,0.24213836477987422,0.1697337182663427,0.21038588881492615,0.6415094339622642,0.3584905660377358,0.10502611100673676,0.07172606885433197,0.9365670913738269,-0.0031862184405326843
03-01-01-01-02-01-13,C:/Project/AI-STRESS-DETECTOR/data/public/ravdess_16k/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-01-01-02-01-13.wav,C:\Project\AI-STRESS-DETECTOR\data\public\ravdess_16k\Audio_Speech_Actors_01-24_16k\Actor_13\03-01-01-01-02-01-13.wav,low,0,actor_13,train,en,ravdess_statement_02,studio,controlled,Dogs are sitting by the door.,ravdess_emotion=neutral; intensity=normal; repetition=01,3.06975,0.04473746567964554,0.0764184519648552,0.14553003013134003,0.07448128518016352,0.09357908452076236,2239.971252610103,1195.4914841029797,1937.5738212080084,740.6287353900775,4463.868852459016,2319.4452663203892,0.49098101258277893,0.29316526651382446,-44.75862121582031,7.8586812019348145,1.266431212425232,1.6927942037582397,1.0399231910705566,0.3746558129787445,-0.22183147072792053,-0.0885666236281395,0.42243853211402893,1.055530071258545,-0.04721503332257271,0.8488431572914124,-0.004574372433125973,28.168861389160156,7.368422985076904,2.3457796573638916,2.099489688873291,1.5360193252563477,1.7132912874221802,1.7145699262619019,1.466347336769104,0.9488078951835632,1.247948169708252,1.0580205917358398,1.0319340229034424,1.1954680681228638,-0.2137594074010849,-0.0005496665835380554,0.003995009232312441,-0.00023822080402169377,-0.002934573218226433,-0.0009484400507062674,0.001760696992278099,0.007463153451681137,0.0034414143301546574,-0.0019126172410324216,0.0006628341507166624,0.0007428124081343412,0.0013318288838490844,8.139321327209473,1.312302827835083,1.0282113552093506,0.7260236740112305,0.6184257864952087,0.6476820707321167,0.6023081541061401,0.579400360584259,0.4745469093322754,0.5499957203865051,0.4856088161468506,0.4560893774032593,0.46161243319511414,164.2986723207271,54.72924024119591,259.17001338688084,0.2819672131147541,0.1999081673013687,0.20880626142024994,0.639344262295082,0.36065573770491804,0.12209177762269974,0.08259225636720657,0.32575942666340907,-0.008665714412927628
